id,loss,acc,val_loss,val_acc,epoch
486fdd26-677b-434a-996c-c9838916ab03,1.2936722887163417,0.3928581178188324,1.2257548317764744,0.4664715826511383,0
486fdd26-677b-434a-996c-c9838916ab03,1.2434138834287527,0.4484272003173828,1.1821653084321455,0.4971958100795746,1
486fdd26-677b-434a-996c-c9838916ab03,1.204379793635722,0.4772006869316101,1.1206165805007473,0.5335283875465393,2
486fdd26-677b-434a-996c-c9838916ab03,1.1685777220659737,0.49971550703048706,1.1960614558422205,0.4842721223831177,3
486fdd26-677b-434a-996c-c9838916ab03,1.1413426486855873,0.5129372477531433,1.0904177806594155,0.5167032480239868,4
