id,loss,acc,val_loss,val_acc,epoch,checkpoint
c25e161f-87ec-4600-910f-af79acc6ee66,0.7065703447994406,0.5511956810951233,0.6836630585603416,0.5462576746940613,0,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.6620793037911503,0.6082131266593933,0.6353452792391181,0.6338650584220886,1,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.6386962119569446,0.6398167610168457,0.5739021867047995,0.711901843547821,2,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.6122668206787635,0.6674665212631226,0.5455879038199782,0.7310429215431213,3,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.5905797670543059,0.6862814426422119,0.5763705023564398,0.6952147483825684,4,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.5639546955265348,0.7092956900596619,0.5105086253024638,0.733742356300354,5,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.5430107964797266,0.7269653677940369,0.4797378107905388,0.7759509086608887,6,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.522734934746239,0.7362909913063049,0.45343127101659775,0.788711667060852,7,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.5041593048016882,0.7515065670013428,0.42416398879140615,0.7970552444458008,8,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.48684437432408223,0.761868417263031,0.44356527435593307,0.8068711757659912,9,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.4753171456288242,0.7669947743415833,0.4740967848338187,0.7636809945106506,10,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.4573939368179567,0.7781473994255066,0.4180866590468213,0.8007361888885498,11,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.44381258955089076,0.7863278388977051,0.4795172046869993,0.7521472573280334,12,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.44037080281783214,0.7911269664764404,0.3507850843016058,0.8348466157913208,13,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
c25e161f-87ec-4600-910f-af79acc6ee66,0.43174677568032255,0.792081356048584,0.3802293280605227,0.8279754519462585,14,assets/models/cats-v-dogs/c25e161f-87ec-4600-910f-af79acc6ee66-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.7313986577180351,0.5437787771224976,0.6855296730063856,0.5700613260269165,0,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.6667900213295355,0.6006053686141968,0.6336170844733715,0.6557055115699768,1,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.6474685378552875,0.629291296005249,0.6162984762340784,0.6731288433074951,2,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.6224944433738046,0.6572682857513428,0.6080081486143172,0.6937423348426819,3,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.6002386370376904,0.6770648956298828,0.5941815602127463,0.6966871023178101,4,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.5718077546661552,0.6996700763702393,0.4985574819147587,0.761227011680603,5,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.5523204617483662,0.7187303900718689,0.5748092455323786,0.7042945027351379,6,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.5311591655330441,0.7301284074783325,0.46478528529405594,0.7842944860458374,7,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.5085959461456759,0.7455893754959106,0.4377276645973325,0.7914110422134399,8,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.497449905112582,0.7534425854682922,0.4225938890594989,0.8026993870735168,9,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.4837419047553093,0.7632318139076233,0.42082420038059354,0.7955828309059143,10,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.4718228605864427,0.7723665833473206,0.41459007002413273,0.7963190078735352,11,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.45934054960053294,0.7778747081756592,0.4000859120860696,0.8152147531509399,12,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.4450390579848502,0.7860006093978882,0.4721743930131197,0.7631902098655701,13,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
d11f60bd-4a2c-4f97-a73e-d90f9f7e89be,0.4373403051116126,0.7894636392593384,0.40170161495916545,0.8103067278862,14,assets/models/cats-v-dogs/d11f60bd-4a2c-4f97-a73e-d90f9f7e89be-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.7206747727447024,0.5433697700500488,0.6643992350436747,0.6093251705169678,0,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.6643863236192588,0.6061134934425354,0.6231008179020137,0.6611043214797974,1,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.6450063121707914,0.6356992721557617,0.585482042748481,0.6966871023178101,2,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.6192226803527382,0.6629127860069275,0.5638985582627356,0.7114110589027405,3,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.5905681394417045,0.6875085234642029,0.5986644150689244,0.6917791366577148,4,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.5681864262786036,0.7042238116264343,0.506890791002661,0.7550920248031616,5,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.5404637861533983,0.7230660319328308,0.47268757759593427,0.7808588743209839,6,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.5226883790612828,0.7339459657669067,0.46432646410539746,0.7747239470481873,7,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.5092975111561983,0.7460256814956665,0.4448298462666571,0.8007361888885498,8,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.48994361000240727,0.7605322599411011,0.4961836284492165,0.735460102558136,9,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.48147095585884875,0.7630681991577148,0.4097855477593839,0.8100613355636597,10,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.46527203712065374,0.7728301286697388,0.4483851750846952,0.7943558096885681,11,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.4526561126496915,0.7801652550697327,0.44616207387298346,0.7806134819984436,12,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.4417180298574067,0.7857279181480408,0.45091216801665723,0.7703067660331726,13,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
00669672-a484-4f61-b823-16f323ebe1d1,0.4334000504163478,0.7918359637260437,0.41429400513879955,0.8029447793960571,14,assets/models/cats-v-dogs/00669672-a484-4f61-b823-16f323ebe1d1-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.7516613933045581,0.5426608324050903,0.6893099453300238,0.5310429334640503,0,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.6654903863949067,0.5997327566146851,0.628669559257105,0.6471165418624878,1,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.6446386286509137,0.6344449520111084,0.5989880922716111,0.6721472144126892,2,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.6175365526467554,0.6602950692176819,0.5538796884939075,0.7195091843605042,3,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.5903117588136336,0.6859542727470398,0.5633378424681723,0.722208559513092,4,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.5692435582434416,0.7041147351264954,0.5150346956215799,0.7411043047904968,5,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.5531791237011522,0.7166580557823181,0.5084733383264393,0.7489570379257202,6,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.5295094229041014,0.7342186570167542,0.49524748837575316,0.7580367922782898,7,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.5103210208541004,0.74029940366745,0.46966985962353647,0.7734969258308411,8,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.4969675915864642,0.753742516040802,0.4200080254813656,0.805644154548645,9,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.4810717012264423,0.7612957954406738,0.5549323945306242,0.7425766587257385,10,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.4714892979675639,0.7692307829856873,0.3976162211038172,0.8164417147636414,11,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.4598859999930924,0.7765931487083435,0.43623614660464227,0.8049079775810242,12,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.44074464853529655,0.7875548601150513,0.4970204692799598,0.7364417314529419,13,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
07bd35b8-a9e9-4f89-9083-549183e6b996,0.4396407064861563,0.785973310470581,0.40656666143331677,0.8017178177833557,14,assets/models/cats-v-dogs/07bd35b8-a9e9-4f89-9083-549183e6b996-model.h5
